거래일자,담당자,거래처코드,거래처명,매출구분,품목코드,품목명,수량,단가,공급가,부가세,원가
2023-01-01,유통2팀,103284,(주)서브원,매출,400084,WD-40 360ml(SS),384.00,"3,150.00","1,209,600.00",0.00,"1,435,685.00"
2023-01-01,유통1팀,100207,(주)신개암,매출,400084,WD-40 360ml(SS),720.00,"3,150.00","2,268,000.00",0.00,"2,124,389.00"
2023-01-01,유통2팀,203756,(주)씨엔모드,매출,400084,WD-40 360ml(SS),780.00,"3,150.00","2,457,000.00",0.00,"2,916,235.00"
2023-01-01,유통5팀,202207,(주)에스엔더블유,매출,400084,WD-40 360ml(SS),960.00,"3,150.00","3,024,000.00",0.00,"2,686,876.00"
2023-01-01,유통1팀,952531,(주)우리종합금속,매출,400084,WD-40 360ml(SS),"10,320.00","3,150.00","32,508,000.00",0.00,"30,449,572.00"
2023-01-01,유통5팀,900116,(주)우진접착제,매출,400084,WD-40 360ml(SS),240.00,"3,150.00","756,000.00",0.00,"626,665.00"
2023-01-01,유통5팀,201419,(주)윈윈코리아,매출,400084,WD-40 360ml(SS),"1,920.00","3,150.00","6,048,000.00",0.00,"5,373,751.00"
2023-01-01,유통1팀,206191,(주)일신비츠온,매출,400084,WD-40 360ml(SS),"8,664.00","3,150.00","27,291,600.00",0.00,"23,984,322.00"
2023-01-01,유통5팀,207304,(주)제일종합상사웰딩,매출,400084,WD-40 360ml(SS),"5,280.00","3,150.00","16,632,000.00",0.00,"14,777,816.00"
2023-01-01,유통5팀,205105,(주)청솔케미칼,매출,400084,WD-40 360ml(SS),"7,440.00","3,150.00","23,436,000.00",0.00,"20,823,287.00"
2023-01-01,유통3팀,353480,(주)케이비원,매출,400084,WD-40 360ml(SS),"12,480.00","3,150.00","39,312,000.00",0.00,"34,430,784.00"
2023-01-01,유통2팀,203940,(주)하우플러스,매출,400084,WD-40 360ml(SS),480.00,"3,150.00","1,512,000.00",0.00,"1,794,606.00"
2023-01-01,유통2팀,105571,개인판매(임직원),매출,400084,WD-40 360ml(SS),28.00,"3,664.29","102,600.00",0.00,"119,804.00"
2023-01-01,유통1팀,115773,뉴천일연마 주식회사,매출,400084,WD-40 360ml(SS),"3,360.00","3,150.00","10,584,000.00",0.00,"9,301,399.00"
2023-01-01,유통1팀,100069,대명상사,매출,400084,WD-40 360ml(SS),480.00,"3,150.00","1,512,000.00",0.00,"1,328,772.00"
2023-01-01,유통5팀,905179,대성접착테이프,매출,400084,WD-40 360ml(SS),"1,920.00","3,150.00","6,048,000.00",0.00,"5,013,315.00"
2023-01-01,유통3팀,353481,대왕상사유통단지점,매출,400084,WD-40 360ml(SS),"1,920.00","3,150.00","6,048,000.00",0.00,"5,339,909.00"
2023-01-01,유통3팀,353482,대왕종합상사 주식회사,매출,400084,WD-40 360ml(SS),"5,760.00","3,150.00","18,144,000.00",0.00,"16,019,729.00"
2023-01-01,유통3팀,350236,대일테이프,매출,400084,WD-40 360ml(SS),"1,440.00","3,150.00","4,536,000.00",0.00,"4,004,933.00"
2023-01-01,유통5팀,205743,대일포장,매출,400084,WD-40 360ml(SS),360.00,"3,150.00","1,134,000.00",0.00,"939,996.00"
2023-01-01,유통1팀,200138,동진이코노(주),매출,400084,WD-40 360ml(SS),"1,560.00","3,150.00","4,914,000.00",0.00,"4,318,506.00"
2023-01-01,유통1팀,201279,디와이(DY)상사,매출,400084,WD-40 360ml(SS),840.00,"3,450.00","2,898,000.00",0.00,"2,365,082.00"
2023-01-01,유통1팀,202275,럭키케미칼,매출,400084,WD-40 360ml(SS),"3,360.00","3,150.00","10,584,000.00",0.00,"9,301,399.00"
2023-01-01,영업지원팀,AE0002,범우켐엔지니어링(주),매출,400084,WD-40 360ml(SS),240.00,"3,050.00","732,000.00",0.00,"661,480.00"
2023-01-01,영업지원팀,206900,범우켐텍(주),매출,400084,WD-40 360ml(SS),120.00,"3,050.00","366,000.00",0.00,"330,741.00"
2023-01-01,유통3팀,500219,범우하이테크 주식회사,매출,400084,WD-40 360ml(SS),"5,760.00","3,150.00","18,144,000.00",0.00,"15,891,132.00"
2023-01-01,유통3팀,450209,범우하이텍,매출,400084,WD-40 360ml(SS),"15,360.00","3,150.00","48,384,000.00",0.00,"42,376,348.00"
2023-01-01,영업지원팀,852372,범우화인켐 주식회사,매출,400084,WD-40 360ml(SS),"9,408.00","3,050.00","28,694,400.00",0.00,"25,930,066.00"
2023-01-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,400084,WD-40 360ml(SS),"7,440.00","3,050.00","22,692,000.00",0.00,"20,505,917.00"
2023-01-01,유통1팀,110653,상도상사,매출,400084,WD-40 360ml(SS),"2,016.00","3,150.00","6,350,400.00",0.00,"5,580,839.00"
2023-01-01,유통1팀,550210,상수상사,매출,400084,WD-40 360ml(SS),"1,200.00","3,150.00","3,780,000.00",0.00,"3,321,929.00"
2023-01-01,유통1팀,555322,에이원케미칼,매출,400084,WD-40 360ml(SS),"2,880.00","3,150.00","9,072,000.00",0.00,"8,497,555.00"
2023-01-01,유통3팀,350128,에이치제이(HJ)테이프,매출,400084,WD-40 360ml(SS),"3,840.00","3,150.00","12,096,000.00",0.00,"10,679,819.00"
2023-01-01,유통5팀,202232,웅케미칼,매출,400084,WD-40 360ml(SS),600.00,"3,150.00","1,890,000.00",0.00,"1,566,661.00"
2023-01-01,유통5팀,950092,월드케미칼,매출,400084,WD-40 360ml(SS),"1,200.00","3,150.00","3,780,000.00",0.00,"3,358,596.00"
2023-01-01,유통1팀,207709,유선사,매출,400084,WD-40 360ml(SS),"2,520.00","3,150.00","7,938,000.00",0.00,"6,976,051.00"
2023-01-01,유통3팀,754092,재경상사,매출,400084,WD-40 360ml(SS),840.00,"3,150.00","2,646,000.00",0.00,"2,336,210.00"
2023-01-01,유통1팀,404459,재현접착테이프,매출,400084,WD-40 360ml(SS),"1,440.00","3,150.00","4,536,000.00",0.00,"4,248,778.00"
2023-01-01,유통1팀,400042,주식회사 계룡,매출,400084,WD-40 360ml(SS),"3,840.00","3,150.00","12,096,000.00",0.00,"11,330,072.00"
2023-01-01,유통5팀,207049,주식회사 신우,매출,400084,WD-40 360ml(SS),"1,920.00","3,150.00","6,048,000.00",0.00,"5,373,752.00"
2023-01-01,유통3팀,750437,주식회사 재호종합상사,매출,400084,WD-40 360ml(SS),"1,200.00","3,150.00","3,780,000.00",0.00,"3,310,654.00"
2023-01-01,유통5팀,107278,주식회사 프로툴,매출,400084,WD-40 360ml(SS),"2,160.00","3,150.00","6,804,000.00",0.00,"5,639,978.00"
2023-01-01,영업지원팀,650008,주식회사 협신,매출,400084,WD-40 360ml(SS),"2,400.00","3,150.00","7,560,000.00",0.00,"6,652,941.00"
2023-01-01,유통1팀,404399,주식회사장학문구사,매출,400084,WD-40 360ml(SS),"1,200.00","3,150.00","3,780,000.00",0.00,"3,540,649.00"
2023-01-01,유통5팀,905180,지원,매출,400084,WD-40 360ml(SS),"2,400.00","3,150.00","7,560,000.00",0.00,"6,266,642.00"
2023-01-01,유통5팀,905270,천일접착제,매출,400084,WD-40 360ml(SS),48.00,"3,450.00","165,600.00",0.00,"126,884.00"
2023-01-01,유통1팀,200263,케미코,매출,400084,WD-40 360ml(SS),432.00,"3,150.00","1,360,800.00",0.00,"1,195,894.00"
2023-01-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,400084,WD-40 360ml(SS),"7,680.00","3,150.00","24,192,000.00",0.00,"21,188,174.00"
2023-01-01,유통1팀,103982,한성상사,매출,400084,WD-40 360ml(SS),240.00,"3,150.00","756,000.00",0.00,"664,386.00"
2023-01-01,유통2팀,105710,행복나래 주식회사,매출,400084,WD-40 360ml(SS),549.00,"3,330.00","1,828,170.00",0.00,"2,098,606.00"
2023-01-01,유통2팀,100276,현대모비스(주),매출,400084,WD-40 360ml(SS),100.00,"3,500.00","350,000.00",0.00,"418,876.00"
2023-01-01,유통3팀,355837,(주) 성광종합상사,매출,400116,WD-40 450ML(SS),"1,344.00","3,500.00","4,704,000.00",0.00,"4,477,084.00"
2023-01-01,유통2팀,202274,(주) 툴스피아,매출,400116,WD-40 450ML(SS),120.00,"3,750.00","450,000.00",0.00,"578,285.00"
2023-01-01,유통3팀,353485,(주)대왕상사,매출,400116,WD-40 450ML(SS),"2,688.00","3,500.00","9,408,000.00",0.00,"8,954,169.00"
2023-01-01,유통1팀,400052,(주)대전접착테이프,매출,400116,WD-40 450ML(SS),48.00,"3,500.00","168,000.00",0.00,"168,927.00"
2023-01-01,유통1팀,200063,(주)덕수케미칼,매출,400116,WD-40 450ML(SS),960.00,"3,500.00","3,360,000.00",0.00,"3,184,125.00"
2023-01-01,유통1팀,100114,(주)동명하이텍,매출,400116,WD-40 450ML(SS),120.00,"3,500.00","420,000.00",0.00,"398,015.00"
2023-01-01,유통5팀,100288,(주)동신툴피아,매출,400116,WD-40 450ML(SS),"5,568.00","3,500.00","19,488,000.00",0.00,"17,495,563.00"
2023-01-01,영업지원팀,204385,(주)범우 시화공장,매출,400116,WD-40 450ML(SS),672.00,"3,400.00","2,284,800.00",0.00,"2,221,039.00"
2023-01-01,영업지원팀,704177,(주)범우 양산공장,매출,400116,WD-40 450ML(SS),"2,688.00","3,400.00","9,139,200.00",0.00,"8,884,157.00"
2023-01-01,유통1팀,100446,(주)부광케이씨,매출,400116,WD-40 450ML(SS),"1,200.00","3,500.00","4,200,000.00",0.00,"3,980,159.00"
2023-01-01,유통2팀,103284,(주)서브원,매출,400116,WD-40 450ML(SS),194.00,"3,500.00","679,000.00",0.00,"852,654.00"
2023-01-01,유통1팀,100207,(주)신개암,매출,400116,WD-40 450ML(SS),480.00,"3,500.00","1,680,000.00",0.00,"1,689,272.00"
2023-01-01,유통2팀,203756,(주)씨엔모드,매출,400116,WD-40 450ML(SS),392.00,"3,500.00","1,372,000.00",0.00,"1,722,885.00"
2023-01-01,유통5팀,202207,(주)에스엔더블유,매출,400116,WD-40 450ML(SS),240.00,"3,500.00","840,000.00",0.00,"804,181.00"
2023-01-01,유통1팀,952531,(주)우리종합금속,매출,400116,WD-40 450ML(SS),240.00,"3,500.00","840,000.00",0.00,"844,636.00"
2023-01-01,유통5팀,900116,(주)우진접착제,매출,400116,WD-40 450ML(SS),24.00,"3,500.00","84,000.00",0.00,"75,413.00"
2023-01-01,유통5팀,201419,(주)윈윈코리아,매출,400116,WD-40 450ML(SS),48.00,"3,500.00","168,000.00",0.00,"160,835.00"
2023-01-01,유통2팀,105544,(주)이마트,매출,400116,WD-40 450ML(SS),"2,316.00","3,700.00","8,569,200.00",0.00,"10,394,834.00"
2023-01-01,유통1팀,206191,(주)일신비츠온,매출,400116,WD-40 450ML(SS),"1,920.00","3,500.00","6,720,000.00",0.00,"6,368,253.00"
2023-01-01,유통5팀,205105,(주)청솔케미칼,매출,400116,WD-40 450ML(SS),"2,304.00","3,500.00","8,064,000.00",0.00,"7,720,127.00"
2023-01-01,유통2팀,100173,(주)코스트코 코리아,매출,400116,WD-40 450ML(SS),"4,032.00","3,700.00","14,918,400.00",0.00,"18,096,706.00"
2023-01-01,유통1팀,115773,뉴천일연마 주식회사,매출,400116,WD-40 450ML(SS),960.00,"3,500.00","3,360,000.00",0.00,"3,184,126.00"
2023-01-01,유통1팀,100069,대명상사,매출,400116,WD-40 450ML(SS),240.00,"3,500.00","840,000.00",0.00,"796,032.00"
2023-01-01,유통5팀,205743,대일포장,매출,400116,WD-40 450ML(SS),144.00,"3,500.00","504,000.00",0.00,"452,472.00"
2023-01-01,유통1팀,201279,디와이(DY)상사,매출,400116,WD-40 450ML(SS),264.00,"3,800.00","1,003,200.00",0.00,"888,122.00"
2023-01-01,영업지원팀,206900,범우켐텍(주),매출,400116,WD-40 450ML(SS),72.00,"3,300.00","237,600.00",0.00,"236,825.00"
2023-01-01,유통3팀,500219,범우하이테크 주식회사,매출,400116,WD-40 450ML(SS),"1,560.00","3,500.00","5,460,000.00",0.00,"5,157,918.00"
2023-01-01,유통3팀,450209,범우하이텍,매출,400116,WD-40 450ML(SS),"2,928.00","3,500.00","10,248,000.00",0.00,"9,681,016.00"
2023-01-01,영업지원팀,852372,범우화인켐 주식회사,매출,400116,WD-40 450ML(SS),120.00,"3,400.00","408,000.00",0.00,"396,615.00"
2023-01-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,400116,WD-40 450ML(SS),"2,064.00","3,400.00","7,017,600.00",0.00,"6,821,761.00"
2023-01-01,유통1팀,110653,상도상사,매출,400116,WD-40 450ML(SS),120.00,"3,500.00","420,000.00",0.00,"398,015.00"
2023-01-01,유통1팀,555322,에이원케미칼,매출,400116,WD-40 450ML(SS),480.00,"3,500.00","1,680,000.00",0.00,"1,689,272.00"
2023-01-01,유통3팀,350128,에이치제이(HJ)테이프,매출,400116,WD-40 450ML(SS),600.00,"3,500.00","2,100,000.00",0.00,"1,998,698.00"
2023-01-01,유통1팀,207709,유선사,매출,400116,WD-40 450ML(SS),120.00,"3,500.00","420,000.00",0.00,"398,015.00"
2023-01-01,유통1팀,404459,재현접착테이프,매출,400116,WD-40 450ML(SS),480.00,"3,500.00","1,680,000.00",0.00,"1,689,272.00"
2023-01-01,유통1팀,400042,주식회사 계룡,매출,400116,WD-40 450ML(SS),480.00,"3,500.00","1,680,000.00",0.00,"1,689,272.00"
2023-01-01,유통1팀,109446,주식회사 동아티앤에스,매출,400116,WD-40 450ML(SS),482.00,"3,500.00","1,687,000.00",0.00,"1,598,697.00"
2023-01-01,유통5팀,207049,주식회사 신우,매출,400116,WD-40 450ML(SS),720.00,"3,500.00","2,520,000.00",0.00,"2,412,539.00"
2023-01-01,유통5팀,107278,주식회사 프로툴,매출,400116,WD-40 450ML(SS),240.00,"3,500.00","840,000.00",0.00,"754,120.00"
2023-01-01,영업지원팀,650008,주식회사 협신,매출,400116,WD-40 450ML(SS),240.00,"3,600.00","864,000.00",0.00,"800,855.00"
2023-01-01,유통5팀,905180,지원,매출,400116,WD-40 450ML(SS),480.00,"3,500.00","1,680,000.00",0.00,"1,508,239.00"
2023-01-01,유통5팀,955318,창성종합포장상사,매출,400116,WD-40 450ML(SS),96.00,"3,800.00","364,800.00",0.00,"326,492.00"
2023-01-01,유통5팀,905270,천일접착제,매출,400116,WD-40 450ML(SS),72.00,"3,800.00","273,600.00",0.00,"228,565.00"
2023-01-01,유통1팀,600063,케미브로스,매출,400116,WD-40 450ML(SS),"1,344.00","3,500.00","4,704,000.00",0.00,"4,457,776.00"
2023-01-01,유통1팀,200263,케미코,매출,400116,WD-40 450ML(SS),264.00,"3,500.00","924,000.00",0.00,"875,635.00"
2023-01-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,400116,WD-40 450ML(SS),"1,200.00","3,500.00","4,200,000.00",0.00,"3,967,630.00"
2023-01-01,유통2팀,201908,태경플러스(주),매출,400116,WD-40 450ML(SS),72.00,"3,750.00","270,000.00",0.00,"346,971.00"
2023-01-01,유통1팀,103982,한성상사,매출,400116,WD-40 450ML(SS),360.00,"3,500.00","1,260,000.00",0.00,"1,194,047.00"
2023-01-01,유통2팀,105710,행복나래 주식회사,매출,400116,WD-40 450ML(SS),168.00,"3,600.00","604,800.00",0.00,"746,205.00"
2023-01-01,유통1팀,200063,(주)덕수케미칼,매출,400021,WD-40 78ML,300.00,"1,500.00","450,000.00",0.00,"408,945.00"
2023-01-01,유통1팀,100114,(주)동명하이텍,매출,400021,WD-40 78ML,300.00,"1,500.00","450,000.00",0.00,"408,945.00"
2023-01-01,유통5팀,100288,(주)동신툴피아,매출,400021,WD-40 78ML,300.00,"1,500.00","450,000.00",0.00,"386,491.00"
2023-01-01,유통1팀,100446,(주)부광케이씨,매출,400021,WD-40 78ML,300.00,"1,500.00","450,000.00",0.00,"408,945.00"
2023-01-01,유통2팀,203756,(주)씨엔모드,매출,400021,WD-40 78ML,480.00,"1,500.00","720,000.00",0.00,"876,136.00"
2023-01-01,유통5팀,205105,(주)청솔케미칼,매출,400021,WD-40 78ML,300.00,"1,500.00","450,000.00",0.00,"413,309.00"
2023-01-01,유통2팀,203940,(주)하우플러스,매출,400021,WD-40 78ML,30.00,"1,500.00","45,000.00",0.00,"54,759.00"
2023-01-01,유통3팀,353481,대왕상사유통단지점,매출,400021,WD-40 78ML,30.00,"1,500.00","45,000.00",0.00,"41,079.00"
2023-01-01,유통3팀,353482,대왕종합상사 주식회사,매출,400021,WD-40 78ML,90.00,"1,500.00","135,000.00",0.00,"123,238.00"
2023-01-01,유통3팀,500219,범우하이테크 주식회사,매출,400021,WD-40 78ML,300.00,"1,500.00","450,000.00",0.00,"407,602.00"
2023-01-01,유통3팀,450209,범우하이텍,매출,400021,WD-40 78ML,600.00,"1,500.00","900,000.00",0.00,"815,203.00"
2023-01-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,400021,WD-40 78ML,60.00,"1,400.00","84,000.00",0.00,"80,944.00"
2023-01-01,유통1팀,110653,상도상사,매출,400021,WD-40 78ML,90.00,"1,500.00","135,000.00",0.00,"122,683.00"
2023-01-01,유통3팀,350128,에이치제이(HJ)테이프,매출,400021,WD-40 78ML,600.00,"1,500.00","900,000.00",0.00,"821,582.00"
2023-01-01,유통5팀,202232,웅케미칼,매출,400021,WD-40 78ML,30.00,"1,500.00","45,000.00",0.00,"38,649.00"
2023-01-01,유통1팀,404459,재현접착테이프,매출,400021,WD-40 78ML,60.00,"1,500.00","90,000.00",0.00,"86,997.00"
2023-01-01,유통2팀,201908,태경플러스(주),매출,400021,WD-40 78ML,150.00,"1,700.00","255,000.00",0.00,"308,674.00"
2023-01-01,유통3팀,755221,화평상사,매출,400021,WD-40 78ML,30.00,"1,700.00","51,000.00",0.00,"41,688.00"
2023-01-01,유통3팀,353485,(주)대왕상사,매출,400071,WD-40 78ML(A),245.00,"1,400.00","343,000.00",0.00,"295,992.00"
2023-01-01,유통1팀,100446,(주)부광케이씨,매출,400071,WD-40 78ML(A),875.00,"1,400.00","1,225,000.00",0.00,"1,052,089.00"
2023-01-01,유통1팀,206191,(주)일신비츠온,매출,400071,WD-40 78ML(A),35.00,"1,400.00","49,000.00",0.00,"42,084.00"
2023-01-01,유통1팀,201279,디와이(DY)상사,매출,400071,WD-40 78ML(A),105.00,"1,400.00","147,000.00",0.00,"126,250.00"
2023-01-01,유통1팀,200263,케미코,매출,400071,WD-40 78ML(A),70.00,"1,400.00","98,000.00",0.00,"84,166.00"
2023-01-01,유통2팀,105888,주식회사 아성다이소,매출,400191,WD-40 78ML(다이소),"46,073.00",850.00,"39,162,050.00",0.00,"62,827,951.00"
2023-01-01,유통2팀,105544,(주)이마트,매출,400098,WD-40 78ml(20),"1,280.00","1,670.00","2,137,600.00",0.00,"2,603,832.00"
2023-01-01,유통2팀,106658,쿠팡 주식회사,매출,400243,BW-100 114G,"1,960.00","5,409.09","10,601,818.00",0.00,"15,259,111.00"
2023-01-01,유통3팀,355837,(주) 성광종합상사,매출,400024,BW-100 225G,100.00,"9,000.00","900,000.00",0.00,"937,038.00"
2023-01-01,유통1팀,100114,(주)동명하이텍,매출,400024,BW-100 225G,160.00,"9,000.00","1,440,000.00",0.00,"1,493,351.00"
2023-01-01,유통5팀,100288,(주)동신툴피아,매출,400024,BW-100 225G,600.00,"9,000.00","5,400,000.00",0.00,"5,330,631.00"
2023-01-01,유통3팀,350014,(주)범우켐,매출,400024,BW-100 225G,20.00,"9,000.00","180,000.00",0.00,"187,408.00"
2023-01-01,유통2팀,203756,(주)씨엔모드,매출,400024,BW-100 225G,820.00,"9,000.00","7,380,000.00",0.00,"9,927,139.00"
2023-01-01,유통1팀,952531,(주)우리종합금속,매출,400024,BW-100 225G,100.00,"9,000.00","900,000.00",0.00,"985,420.00"
2023-01-01,유통2팀,105544,(주)이마트,매출,400024,BW-100 225G,372.00,"9,545.00","3,550,740.00",0.00,"4,597,960.00"
2023-01-01,유통1팀,206191,(주)일신비츠온,매출,400024,BW-100 225G,80.00,"9,000.00","720,000.00",0.00,"746,676.00"
2023-01-01,유통5팀,207304,(주)제일종합상사웰딩,매출,400024,BW-100 225G,40.00,"9,000.00","360,000.00",0.00,"376,830.00"
2023-01-01,유통5팀,205105,(주)청솔케미칼,매출,400024,BW-100 225G,800.00,"9,000.00","7,200,000.00",0.00,"7,536,600.00"
2023-01-01,유통3팀,353480,(주)케이비원,매출,400024,BW-100 225G,100.00,"9,000.00","900,000.00",0.00,"930,659.00"
2023-01-01,유통1팀,100431,(주)태영케미칼,매출,400024,BW-100 225G,200.00,"9,000.00","1,800,000.00",0.00,"1,866,690.00"
2023-01-01,유통2팀,105571,개인판매(임직원),매출,400024,BW-100 225G,3.00,"9,000.00","27,000.00",0.00,"38,532.00"
2023-01-01,유통1팀,100069,대명상사,매출,400024,BW-100 225G,40.00,"9,000.00","360,000.00",0.00,"373,338.00"
2023-01-01,유통3팀,353482,대왕종합상사 주식회사,매출,400024,BW-100 225G,140.00,"9,000.00","1,260,000.00",0.00,"1,311,854.00"
2023-01-01,유통3팀,450209,범우하이텍,매출,400024,BW-100 225G,"1,000.00","9,000.00","9,000,000.00",0.00,"9,306,600.00"
2023-01-01,영업지원팀,852372,범우화인켐 주식회사,매출,400024,BW-100 225G,120.00,"8,700.00","1,044,000.00",0.00,"1,115,593.00"
2023-01-01,유통1팀,110653,상도상사,매출,400024,BW-100 225G,60.00,"9,000.00","540,000.00",0.00,"560,007.00"
2023-01-01,유통1팀,555322,에이원케미칼,매출,400024,BW-100 225G,640.00,"9,000.00","5,760,000.00",0.00,"6,306,694.00"
2023-01-01,유통5팀,905180,지원,매출,400024,BW-100 225G,120.00,"9,000.00","1,080,000.00",0.00,"1,066,125.00"
2023-01-01,유통1팀,200263,케미코,매출,400024,BW-100 225G,180.00,"9,000.00","1,620,000.00",0.00,"1,680,021.00"
2023-01-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,400024,BW-100 225G,600.00,"9,000.00","5,400,000.00",0.00,"5,583,960.00"
2023-01-01,유통3팀,353485,(주)대왕상사,매출,400023,BW-100 450G,180.00,"17,000.00","3,060,000.00",0.00,"2,948,729.00"
2023-01-01,유통1팀,100114,(주)동명하이텍,매출,400023,BW-100 450G,24.00,"17,000.00","408,000.00",0.00,"391,491.00"
2023-01-01,유통5팀,100288,(주)동신툴피아,매출,400023,BW-100 450G,240.00,"17,000.00","4,080,000.00",0.00,"3,711,317.00"
2023-01-01,유통2팀,203756,(주)씨엔모드,매출,400023,BW-100 450G,240.00,"15,000.00","3,600,000.00",0.00,"4,948,339.00"
2023-01-01,유통5팀,207304,(주)제일종합상사웰딩,매출,400023,BW-100 450G,12.00,"17,000.00","204,000.00",0.00,"197,724.00"
2023-01-01,유통1팀,115773,뉴천일연마 주식회사,매출,400023,BW-100 450G,60.00,"17,000.00","1,020,000.00",0.00,"978,724.00"
